TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/bestauth/subscription/status,GET,,200,92qw2-1760521609394-aa497abffc95,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,[bestauth] / status=200,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM7R88YV2YNBG516SNDG6R,SIsWB8S5IEBA,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/auth/session,GET,,200,g4d2p-1760521609377-b0e79ce681d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM7R7DDCF62VYMTN3K0WJH,SIsWB8S5IEBA,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/auth/session,GET,,200,92qw2-1760521608873-1e95982a24e8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/auth/session,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,71,iad1,143,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM7QWT4GJRV1B59HK6TX99,DguFfw5MtKd9,1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/auth/session,GET,,200,92qw2-1760521608873-1e95982a24e8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM7QQJCD886RE9DM3919FZ,SIsWB8S5IEBA,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/points/balance,GET,,200,7qbqr-1760521607595-154875d8a43f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/points/balance,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,94,iad1,142,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM7PMZKEKSNZZ1546DRQ70,DguFfw5MtKd9,1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/points/balance,GET,,200,7qbqr-1760521607595-154875d8a43f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM7PFSKGHS3HR2AXPQFF4Z,SIsWB8S5IEBA,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/points/balance,GET,,200,gcfpq-1760521604598-1d82b29df6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/points/balance,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,118,iad1,142,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM7KRD2NX0QKFDSHZM89KF,DguFfw5MtKd9,1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/points/balance,GET,,200,gcfpq-1760521604598-1d82b29df6a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM7KJJDA13DFYRJZA97K1X,SIsWB8S5IEBA,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/points/balance,GET,,200,92qw2-1760521599606-36a2d85a6440,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/points/balance,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,120,iad1,142,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM7EV9CKAHBX8Q525R396W,DguFfw5MtKd9,1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/points/balance,GET,,200,92qw2-1760521599606-36a2d85a6440,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM7EP34342JFEEC61GZSG3,SIsWB8S5IEBA,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/bestauth/subscription/status,GET,,200,qr6bz-1760521592171-58e1d13bfbc4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/bestauth/subscription/status,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,176,iad1,142,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM77K2B5XQX7VCDNSBDRYJ,DguFfw5MtKd9,1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/bestauth/subscription/status,GET,,200,qr6bz-1760521592171-58e1d13bfbc4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,[bestauth] / status=200,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM77DQWW1DF87ZP50XPAE9,SIsWB8S5IEBA,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/usage/status,GET,,200,wkp8m-1760521591853-39b45fd4d252,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/usage/status,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,40,iad1,142,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM77A22F19PYSJ10NZF5R8,DguFfw5MtKd9,1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/usage/today,GET,userId=4d1c8dec-3f72-4ac9-8c24-95ae375dbf1a,200,shq2s-1760521591677-072fdc164365,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/usage/today,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,27,iad1,107,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM772V4N2H249MFSQ61SHD,DguFfw5MtKd9,2
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/usage/status,GET,,200,wkp8m-1760521591853-39b45fd4d252,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM774202DZ38R3ZD1WB836,SIsWB8S5IEBA,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/auth/session,GET,,200,vfxpq-1760521591656-729be9022b86,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/auth/session,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,75,iad1,142,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM772V4N2H249MFSQ61SHD,DguFfw5MtKd9,2
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/usage/today,GET,userId=4d1c8dec-3f72-4ac9-8c24-95ae375dbf1a,200,shq2s-1760521591677-072fdc164365,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM76Y7FP0A5MRKQ9DTFEYX,SIsWB8S5IEBA,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/auth/session,GET,,200,vfxpq-1760521591656-729be9022b86,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM76XHHD8KF8GS6KBQCVQG,SIsWB8S5IEBA,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/usage/status,GET,,200,wjw5q-1760521591171-9ba82752183f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/usage/status,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,236,iad1,142,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM76M8VN3E99H7H5GN2HAZ,DguFfw5MtKd9,1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/auth/session,GET,,200,vfxpq-1760521591167-ce233cedc0f7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/auth/session,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,62,iad1,125,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM76KKN4ZQ5Z20BVBM55CQ,0VoXTVgPR6Dw,1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/usage/status,GET,,200,wjw5q-1760521591171-9ba82752183f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM76ER83EMWCBPA63QPFT1,SIsWB8S5IEBA,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/auth/session,GET,,200,vfxpq-1760521591167-ce233cedc0f7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM76EAP9PHS6D533GMH0TE,yM6JSNWHOYqW,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/bestauth/subscription/status,GET,,200,9zh8f-1760521590838-8a8c0037eb84,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/bestauth/subscription/status,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,164,iad1,125,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM7694X5W0NMAQ6PY2E4M9,0VoXTVgPR6Dw,1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/bestauth/subscription/status,GET,,200,9zh8f-1760521590838-8a8c0037eb84,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,[bestauth] / status=200,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM76404PAEMQQPS9VB0GZ5,yM6JSNWHOYqW,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/auth/session,GET,,200,vfxpq-1760521590658-7e1707cf0741,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/auth/session,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,63,iad1,125,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM763SSD4HD3KT4ZCCMXRZ,0VoXTVgPR6Dw,1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/auth/session,GET,,200,vfxpq-1760521590658-7e1707cf0741,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM75YHBYNKZN9MA062AV4Z,yM6JSNWHOYqW,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/bestauth/subscription/status,GET,,200,shq2s-1760521590171-001da6edbb9b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/bestauth/subscription/status,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,223,iad1,125,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM75N2NJEN3S72TC5RT1YQ,0VoXTVgPR6Dw,1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/auth/session,GET,,200,4c8qk-1760521590150-c0a501dc6c93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/auth/session,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,70,iad1,142,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM75MBHYPQAYVZ5VMT8186,DguFfw5MtKd9,1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/bestauth/subscription/status,GET,,200,shq2s-1760521590171-001da6edbb9b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,[bestauth] / status=200,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM75FCG2FGMDE5D6KADDJM,yM6JSNWHOYqW,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/auth/session,GET,,200,4c8qk-1760521590150-c0a501dc6c93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM75EJP4RP0TK8J674GKJH,yM6JSNWHOYqW,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/usage/today,GET,userId=4d1c8dec-3f72-4ac9-8c24-95ae375dbf1a,200,gzrnw-1760521589685-bf595a22472b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/usage/today,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,38,iad1,142,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM75EBRAWY2D9ZTKXDP9HF,DguFfw5MtKd9,1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/usage/status,GET,,200,9zh8f-1760521589832-d15bd47207ad,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/usage/status,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,35,iad1,142,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM759RXHV0E8QDYBXF26TC,DguFfw5MtKd9,1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/usage/status,GET,,200,9zh8f-1760521589832-d15bd47207ad,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM754M37PTK4FJBRE7FS0F,yM6JSNWHOYqW,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/auth/session,GET,,200,fq7pp-1760521589654-4dd2d050f397,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/auth/session,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,69,iad1,142,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM754BVKQWJJ7NJX15700K,DguFfw5MtKd9,1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/usage/today,GET,userId=4d1c8dec-3f72-4ac9-8c24-95ae375dbf1a,200,gzrnw-1760521589685-bf595a22472b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM750J4WTGFTA5VP6VN9G3,yM6JSNWHOYqW,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/auth/session,GET,,200,fq7pp-1760521589654-4dd2d050f397,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,edge-middleware,/src/middleware,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,-1,iad1,-1,-1,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM74Z2N6CTFVNDZEPPMB09,yM6JSNWHOYqW,-1
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/usage/status,GET,,200,qr6bz-1760521589154-885c6af57017,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/usage/status,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,232,iad1,107,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM74M6WJR2VXY40XM1DT6R,DguFfw5MtKd9,2
2025/10/15 9:46,1.76052E+12,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/api/auth/session,GET,,200,4c8qk-1760521589147-1ead0aea2626,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",info,preview,credits,,lambda,/api/auth/session,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app,dpl_9Jkt1HhJWByNDQwXKZPqoTwMrADt,79,iad1,142,2048,,prj_Sbvh6SwMzvZvs947NmAyTf7jX90k,,,01K7KM74M6WJR2VXY40XM1DT6R,DguFfw5MtKd9,2
